x,y,t,intensity
2097,1411,0,108
2098,1411,0,109
2099,1411,0,110
2000,1412,0,98
2001,1412,0,99
2002,1412,0,100
2003,1412,0,99
2004,1412,0,101
2005,1412,0,101
2006,1412,0,101
2007,1412,0,101
2008,1412,0,101
2009,1412,0,103
2010,1412,0,105
2011,1412,0,106
2012,1412,0,106
2013,1412,0,105
2014,1412,0,106
2015,1412,0,107
2016,1412,0,107
2017,1412,0,108
2018,1412,0,108
2019,1412,0,109
2020,1412,0,110
2021,1412,0,109
2022,1412,0,107
2023,1412,0,105
2024,1412,0,107
2025,1412,0,108
2026,1412,0,108
2027,1412,0,108
2028,1412,0,108
2029,1412,0,109
2030,1412,0,110
2031,1412,0,110
2032,1412,0,109
2033,1412,0,106
2034,1412,0,103
2035,1412,0,103
2036,1412,0,105
2037,1412,0,106
2038,1412,0,106
2039,1412,0,105
2040,1412,0,103
2041,1412,0,103
2042,1412,0,104
2043,1412,0,104
2044,1412,0,103
2045,1412,0,104
2046,1412,0,106
2047,1412,0,108
2048,1412,0,110
2049,1412,0,109
2050,1412,0,107
2051,1412,0,105
2052,1412,0,105
2053,1412,0,106
2054,1412,0,109
2055,1412,0,108
2056,1412,0,107
2057,1412,0,109
2058,1412,0,109
2059,1412,0,109
2060,1412,0,108
2061,1412,0,107
2062,1412,0,106
2063,1412,0,105
2064,1412,0,105
2065,1412,0,106
2066,1412,0,106
2067,1412,0,106
2068,1412,0,105
2069,1412,0,105
2070,1412,0,106
2071,1412,0,107
2072,1412,0,109
2073,1412,0,112
2074,1412,0,112
2075,1412,0,111
2076,1412,0,111
2077,1412,0,112
2078,1412,0,114
2079,1412,0,115
2080,1412,0,113
2081,1412,0,112
2082,1412,0,111
2083,1412,0,111
2084,1412,0,110
2085,1412,0,110
2086,1412,0,110
2087,1412,0,109
2088,1412,0,109
2089,1412,0,109
2090,1412,0,110
2091,1412,0,110
2092,1412,0,111
2093,1412,0,111
2094,1412,0,110
2095,1412,0,109
2096,1412,0,108
2097,1412,0,108
2098,1412,0,110
2099,1412,0,110
2000,1413,0,100
2001,1413,0,101
2002,1413,0,101
2003,1413,0,101
2004,1413,0,101
2005,1413,0,102
2006,1413,0,101
2007,1413,0,101
2008,1413,0,100
2009,1413,0,102
2010,1413,0,105
2011,1413,0,106
2012,1413,0,105
2013,1413,0,104
2014,1413,0,105
2015,1413,0,107
2016,1413,0,107
2017,1413,0,107
2018,1413,0,107
2019,1413,0,108
2020,1413,0,109
2021,1413,0,108
2022,1413,0,107
2023,1413,0,106
2024,1413,0,107
2025,1413,0,108
2026,1413,0,109
2027,1413,0,109
2028,1413,0,108
2029,1413,0,108
2030,1413,0,109
2031,1413,0,109
2032,1413,0,108
2033,1413,0,106
2034,1413,0,105
2035,1413,0,105
2036,1413,0,106
2037,1413,0,107
2038,1413,0,107
2039,1413,0,106
2040,1413,0,104
2041,1413,0,103
2042,1413,0,103
2043,1413,0,103
2044,1413,0,103
2045,1413,0,105
2046,1413,0,107
2047,1413,0,108
2048,1413,0,109
2049,1413,0,107
2050,1413,0,105
2051,1413,0,104
2052,1413,0,104
2053,1413,0,106
2054,1413,0,109
2055,1413,0,109
2056,1413,0,108
2057,1413,0,108
2058,1413,0,108
2059,1413,0,108
2060,1413,0,107
2061,1413,0,107
2062,1413,0,106
2063,1413,0,105
2064,1413,0,106
2065,1413,0,107
2066,1413,0,108
2067,1413,0,107
2068,1413,0,107
2069,1413,0,106
2070,1413,0,106
2071,1413,0,107
2072,1413,0,109
2073,1413,0,111
2074,1413,0,113
2075,1413,0,112
2076,1413,0,112
2077,1413,0,112
2078,1413,0,113
2079,1413,0,114
2080,1413,0,112
2081,1413,0,112
2082,1413,0,111
2083,1413,0,110
2084,1413,0,109
2085,1413,0,109
2086,1413,0,109
2087,1413,0,109
2088,1413,0,109
2089,1413,0,110
2090,1413,0,110
2091,1413,0,110
2092,1413,0,111
2093,1413,0,111
2094,1413,0,109
