x,y,t,intensity
1,47,0,0.011765770092923351
1,48,0,0.007869738849791459
1,49,0,0.003942649342761098
1,50,0,7.6896208758373e-18
2,0,0,0.0
2,1,0,0.007869738849791441
2,2,0,0.015708419435684445
2,3,0,0.023485106066558993
2,4,0,0.03116910771311322
2,5,0,0.03873009913133458
2,6,0,0.04613824054238377
2,7,0,0.05336429539656926
2,8,0,0.060379745756652003
2,9,0,0.06715690484511516
2,10,0,0.07366902631122604
2,11,0,0.0798904097866632
2,12,0,0.08579650231312885
2,13,0,0.09136399524165806
2,14,0,0.09657091622120746
2,15,0,0.10139671591348672
2,16,0,0.10582234909180854
2,17,0,0.10983034980389761
2,18,0,0.11340490030202462
2,19,0,0.11653189346843025
2,20,0,0.11919898848967402
2,21,0,0.12139565956018686
2,22,0,0.12311323742281703
2,23,0,0.12434494358242741
2,24,0,0.125085917057519
2,25,0,0.12533323356430426
2,26,0,0.125085917057519
2,27,0,0.1243449435824274
2,28,0,0.12311323742281703
2,29,0,0.12139565956018687
2,30,0,0.11919898848967403
2,31,0,0.11653189346843025
2,32,0,0.1134049003020246
2,33,0,0.10983034980389758
2,34,0,0.10582234909180853
2,35,0,0.10139671591348672
2,36,0,0.09657091622120746
2,37,0,0.09136399524165804
2,38,0,0.08579650231312888
2,39,0,0.07989040978666323
2,40,0,0.07366902631122606
2,41,0,0.06715690484511516
2,42,0,0.06037974575665204
2,43,0,0.05336429539656928
2,44,0,0.046138240542383795
2,45,0,0.03873009913133459
2,46,0,0.031169107713113223
2,47,0,0.02348510606655899
2,48,0,0.01570841943568448
2,49,0,0.007869738849791467
2,50,0,1.5348894331131283e-17
3,0,0,0.0
3,1,0,0.011765770092923353
3,2,0,0.023485106066558993
3,3,0,0.035111757055874285
3,4,0,0.04659983798112601
3,5,0,0.057904010635307104
3,6,0,0.06897966261333678
3,7,0,0.07978308337684185
3,8,0,0.09027163675968217
3,9,0,0.10040392923341993
3,10,0,0.11013997326866541
3,11,0,0.1194413451475869
3,12,0,0.12827133660477094
3,13,0,0.1365950996979754
3,14,0,0.14437978433703696
3,15,0,0.15159466792816942
3,16,0,0.15821127662200532
3,17,0,0.16420349768687115
3,18,0,0.16954768256380914
3,19,0,0.17422274019663594
3,20,0,0.17821022026870548
3,21,0,0.1814943860178796
3,22,0,0.18406227634233893
3,23,0,0.18590375695213038
3,24,0,0.1870115603645795
3,25,0,0.1873813145857246
3,26,0,0.1870115603645795
3,27,0,0.18590375695213035
3,28,0,0.18406227634233893
3,29,0,0.18149438601787962
3,30,0,0.1782102202687055
3,31,0,0.17422274019663594
3,32,0,0.16954768256380914
3,33,0,0.1642034976868711
3,34,0,0.15821127662200532
3,35,0,0.15159466792816942
3,36,0,0.14437978433703696
3,37,0,0.13659509969797537
3,38,0,0.128271336604771
3,39,0,0.11944134514758695
3,40,0,0.11013997326866543
3,41,0,0.10040392923341993
3,42,0,0.09027163675968222
3,43,0,0.07978308337684188
3,44,0,0.06897966261333682
3,45,0,0.057904010635307125
3,46,0,0.04659983798112602
3,47,0,0.035111757055874285
3,48,0,0.023485106066559045
3,49,0,0.011765770092923393
3,50,0,2.2947592712743088e-17
4,0,0,0.0
4,1,0,0.015615367216767555
4,2,0,0.03116910771311322
4,3,0,0.04659983798112601
4,4,0,0.06184665997806821
4,5,0,0.07684940146312824
4,6,0,0.0915488534697652
4,7,0,0.10588700397644975
4,8,0,0.11980726685360982
4,9,0,0.13325470518323246
4,10,0,0.14617624806978086
4,11,0,0.1585209000867732
4,12,0,0.17023994253243346
4,13,0,0.1812871257001499
4,14,0,0.1916188514049374
4,15,0,0.20119434504555564
4,16,0,0.20997581652323205
4,17,0,0.21792860938191697
4,18,0,0.22502133758148254
4,19,0,0.23122600936408444
4,20,0,0.23651813772484162
4,21,0,0.24087683705085763
4,22,0,0.244284905547193
4,23,0,0.24672889312449112
4,24,0,0.24819915448033603
4,25,0,0.2486898871648548
4,26,0,0.24819915448033603
4,27,0,0.2467288931244911
4,28,0,0.244284905547193
4,29,0,0.24087683705085766
4,30,0,0.23651813772484165
4,31,0,0.23122600936408444
4,32,0,0.22502133758148252
4,33,0,0.2179286093819169
4,34,0,0.20997581652323202
4,35,0,0.20119434504555564
4,36,0,0.1916188514049374
4,37,0,0.18128712570014988
4,38,0,0.17023994253243352
4,39,0,0.15852090008677325
4,40,0,0.14617624806978088
4,41,0,0.13325470518323246
4,42,0,0.11980726685360989
4,43,0,0.10588700397644979
4,44,0,0.09154885346976525
4,45,0,0.07684940146312827
4,46,0,0.061846659978068215
4,47,0,0.046599837981126005
4,48,0,0.031169107713113285
4,49,0,0.015615367216767605
4,50,0,3.045572742967559e-17
5,0,0,0.0
5,1,0,0.019403337620189854
5,2,0,0.03873009913133458
5,3,0,0.057904010635307104
5,4,0,0.07684940146312824
5,5,0,0.09549150281252627
5,6,0,0.11375674282624114
5,7,0,0.13157303694653316
5,8,0,0.1488700724
5,9,0,0.1655795856899707
5,10,0,0.1816356320013402
5,11,0,0.19697484545462735
5,12,0,0.2115366891821521
5,13,0,0.22526369423939546
5,14,0,0.23810168640866855
5,15,0,0.24999999999999997
5,16,0,0.2609116778054672
5,17,0,0.2707936564178435
5,18,0,0.2796069361821922
5,19,0,0.28731673510968814
5,20,0,0.2938926261462365
5,21,0,0.29930865725415495
5,22,0,0.30354345383300974
5,23,0,0.30658030307539863
5,24,0,0.30840721992476633
5,25,0,0.3090169943749474
5,26,0,0.30840721992476633
5,27,0,0.3065803030753986
5,28,0,0.30354345383300974
5,29,0,0.299308657254155
5,30,0,0.29389262614623657
5,31,0,0.28731673510968814
5,32,0,0.2796069361821922
5,33,0,0.27079365641784336
5,34,0,0.26091167780546715
5,35,0,0.24999999999999997
5,36,0,0.23810168640866855
5,37,0,0.22526369423939543
5,38,0,0.21153668918215215
5,39,0,0.19697484545462743
5,40,0,0.18163563200134025
5,41,0,0.1655795856899707
5,42,0,0.14887007240000008
5,43,0,0.13157303694653322
5,44,0,0.11375674282624121
5,45,0,0.0954915028125263
5,46,0,0.07684940146312824
5,47,0,0.0579040106353071
5,48,0,0.03873009913133466
5,49,0,0.01940333762018992
5,50,0,3.78436673043415e-17
6,0,0,0.0
6,1,0,0.02311473191456702
6,2,0,0.04613824054238377
6,3,0,0.06897966261333678
6,4,0,0.0915488534697652
6,5,0,0.11375674282624114
6,6,0,0.1355156862892942
6,7,0,0.15673981124979144
6,8,0,0.17734535578289407
6,9,0,0.19725099921810776
6,10,0,0.21637818307481724
6,11,0,0.2346514210967191
6,12,0,0.25199859716158934
6,13,0,0.2683512498906708
6,14,0,0.28364484283445807
6,15,0,0.2978190191685801
6,16,0,0.31081783989461137
6,17,0,0.3225900046057425
6,18,0,0.33308905394604904
6,19,0,0.34227355296434425
6,20,0,0.3501072546390015
6,21,0,0.35655924292838864
6,22,0,0.3616040547823606
6,23,0,0.36522178063328503
6,24,0,0.36739814297001
6,25,0,0.3681245526846779
6,26,0,0.36739814297001
6,27,0,0.365221780633285
6,28,0,0.3616040547823606
6,29,0,0.3565592429283887
6,30,0,0.35010725463900155
6,31,0,0.34227355296434425
6,32,0,0.33308905394604904
6,33,0,0.32259000460574244
6,34,0,0.3108178398946113
6,35,0,0.2978190191685801
6,36,0,0.28364484283445807
6,37,0,0.2683512498906707
6,38,0,0.2519985971615894
6,39,0,0.2346514210967192
6,40,0,0.21637818307481727
6,41,0,0.19725099921810776
6,42,0,0.17734535578289415
6,43,0,0.1567398112497915
6,44,0,0.13551568628929428
6,45,0,0.11375674282624118
6,46,0,0.09154885346976521
6,47,0,0.06897966261333677
6,48,0,0.04613824054238387
6,49,0,0.023114731914567095
6,50,0,4.50822555132842e-17
7,0,0,0.0
7,1,0,0.026734902922193913
7,2,0,0.05336429539656926
7,3,0,0.07978308337684185
7,4,0,0.10588700397644975
7,5,0,0.13157303694653316
7,6,0,0.15673981124979144
7,7,0,0.1812880051256552
7,8,0,0.20512073806789927
7,9,0,0.22814395316774067
7,10,0,0.25026678831348675
7,11,0,0.27140193478177926
7,12,0,0.2914659818052378
7,13,0,0.31037974575665206
7,14,0,0.3280685826505824
7,15,0,0.34446268272906955
7,16,0,0.35949734596885546
7,17,0,0.3731132374228171
7,18,0,0.3852566213878947
7,19,0,0.3958795734753625
7,20,0,0.4049401697464965
7,21,0,0.41240265216720723
7,22,0,0.418237569728664
7,23,0,0.4224218946769721
7,24,0,0.4249391133931967
7,25,0,0.4257792915650727
7,26,0,0.4249391133931967
7,27,0,0.42242189467697205
7,28,0,0.418237569728664
7,29,0,0.4124026521672073
7,30,0,0.40494016974649655
7,31,0,0.3958795734753625
7,32,0,0.3852566213878946
7,33,0,0.37311323742281705
7,34,0,0.3594973459688554
7,35,0,0.34446268272906955
7,36,0,0.3280685826505824
7,37,0,0.310379745756652
7,38,0,0.2914659818052379
7,39,0,0.2714019347817793
7,40,0,0.2502667883134868
7,41,0,0.22814395316774067
7,42,0,0.20512073806789938
7,43,0,0.18128800512565527
7,44,0,0.15673981124979156
7,45,0,0.13157303694653322
7,46,0,0.10588700397644976
7,47,0,0.07978308337684184
7,48,0,0.05336429539656938
7,49,0,0.026734902922194
7,50,0,5.214292465583939e-17
8,0,0,0.0
8,1,0,0.030249563482002226
8,2,0,0.060379745756652003
8,3,0,0.09027163675968217
8,4,0,0.11980726685360982
8,5,0,0.1488700724
8,6,0,0.17734535578289407
8,7,0,0.20512073806789927
8,8,0,0.23208660251050173
8,9,0,0.2581365271632782
8,10,0,0.2831677048747026
8,11,0,0.30708134902200535
8,12,0,0.32978308337684187
8,13,0,0.35118331456514945
8,14,0,0.37119758565126343
8,15,0,0.3897469094508577
8,16,0,0.40675808025727517
8,17,0,0.42216396275100765
8,18,0,0.43590375695213046
8,19,0,0.44792323817004676
8,20,0,0.4581749710035681
8,21,0,0.46661849654677173
8,22,0,0.4732204920618186
8,23,0,0.47795490248857564
8,24,0,0.48080304327203466
8,25,0,0.4817536741017153
8,26,0,0.48080304327203466
8,27,0,0.4779549024885756
8,28,0,0.4732204920618186
8,29,0,0.4666184965467718
8,30,0,0.45817497100356813
8,31,0,0.44792323817004676
8,32,0,0.4359037569521304
8,33,0,0.42216396275100754
8,34,0,0.4067580802572751
8,35,0,0.3897469094508577
8,36,0,0.37119758565126343
8,37,0,0.3511833145651494
8,38,0,0.329783083376842
8,39,0,0.30708134902200546
8,40,0,0.28316770487470266
8,41,0,0.2581365271632782
8,42,0,0.23208660251050187
8,43,0,0.20512073806789935
8,44,0,0.17734535578289418
8,45,0,0.14887007240000005
8,46,0,0.11980726685360983
8,47,0,0.09027163675968215
8,48,0,0.060379745756652135
8,49,0,0.030249563482002327
8,50,0,5.899780949661428e-17
9,0,0,0.0
9,1,0,0.03364484283445808
9,2,0,0.06715690484511516
9,3,0,0.10040392923341993
9,4,0,0.13325470518323246
9,5,0,0.1655795856899707
9,6,0,0.19725099921810776
9,7,0,0.22814395316774067
9,8,0,0.2581365271632782
9,9,0,0.2871103542174637
9,10,0,0.3149510878717968
9,11,0,0.3415488534697652
9,12,0,0.36679868178191694
9,13,0,0.3906009232714533
9,14,0,0.4128616413654247
9,15,0,0.43349298317946905
9,16,0,0.4524135262330098
9,17,0,0.4695485997865886
9,18,0,0.4848305795331597
9,19,0,0.498199154480336
9,20,0,0.509601564970322
9,21,0,0.5189928108981795
9,22,0,0.5263358293066833
9,23,0,0.5316016406568812
9,24,0,0.5347694631970943
9,25,0,0.5358267949789967
9,26,0,0.5347694631970943
9,27,0,0.5316016406568812
9,28,0,0.5263358293066833
9,29,0,0.5189928108981795
9,30,0,0.509601564970322
9,31,0,0.498199154480336
9,32,0,0.48483057953315967
9,33,0,0.46954859978658847
9,34,0,0.45241352623300973
9,35,0,0.43349298317946905
9,36,0,0.4128616413654247
9,37,0,0.39060092327145324
9,38,0,0.36679868178191705
9,39,0,0.3415488534697653
9,40,0,0.3149510878717969
9,41,0,0.2871103542174637
9,42,0,0.25813652716327834
9,43,0,0.22814395316774075
9,44,0,0.19725099921810788
9,45,0,0.16557958568997075
9,46,0,0.13325470518323249
9,47,0,0.10040392923341991
9,48,0,0.06715690484511531
9,49,0,0.03364484283445819
9,50,0,6.561985693684133e-17
10,0,0,0.0
10,1,0,0.036907341363112925
10,2,0,0.07366902631122604
10,3,0,0.11013997326866541
10,4,0,0.14617624806978086
10,5,0,0.1816356320013402
10,6,0,0.21637818307481724
10,7,0,0.25026678831348675
10,8,0,0.2831677048747026
10,9,0,0.3149510878717968
10,10,0,0.3454915028125263
10,11,0,0.37466842063170835
10,12,0,0.4023666933643766
10,13,0,0.42847700858219223
10,14,0,0.4528963207996589
10,15,0,0.4755282581475768
10,16,0,0.4962835027087824
10,17,0,0.5150801430151619
10,18,0,0.5318439973147941
10,19,0,0.546508906333435
10,20,0,0.5590169943749475
10,21,0,0.5693188977302336
10,22,0,0.5773739594932421
10,23,0,0.583150390015202
10,24,0,0.5866253923638431
10,25,0,0.5877852522924731
10,26,0,0.5866253923638431
10,27,0,0.583150390015202
10,28,0,0.5773739594932421
10,29,0,0.5693188977302337
10,30,0,0.5590169943749475
10,31,0,0.546508906333435
10,32,0,0.531843997314794
10,33,0,0.5150801430151618
10,34,0,0.49628350270878235
10,35,0,0.4755282581475768
10,36,0,0.4528963207996589
10,37,0,0.4284770085821922
10,38,0,0.4023666933643767
10,39,0,0.37466842063170847
10,40,0,0.3454915028125264
10,41,0,0.3149510878717968
10,42,0,0.2831677048747028
10,43,0,0.25026678831348687
10,44,0,0.21637818307481735
10,45,0,0.18163563200134028
10,46,0,0.14617624806978086
10,47,0,0.1101399732686654
10,48,0,0.07366902631122621
10,49,0,0.03690734136311304
10,50,0,7.198293278059966e-17
11,0,0,0.0
11,1,0,0.04002418347676794
11,2,0,0.0798904097866632
11,3,0,0.1194413451475869
11,4,0,0.1585209000867732
11,5,0,0.19697484545462735
11,6,0,0.2346514210967191
11,7,0,0.27140193478177926
11,8,0,0.30708134902200535
11,9,0,0.3415488534697652
11,10,0,0.37466842063170835
11,11,0,0.4063093427071376
11,12,0,0.4363467474319836
11,13,0,0.4646620908925822
11,14,0,0.4911436253643443
11,15,0,0.5156868403289722
11,16,0,0.5381948749297288
11,17,0,0.558578900236988
11,18,0,0.5767584698154371
11,19,0,0.5926618372094054
11,20,0,0.6062262390933464
11,21,0,0.6173981429700099
11,22,0,0.6261334584387521
11,23,0,0.632397711200204
11,24,0,0.6361661791105808
11,25,0,0.6374239897486896
11,26,0,0.6361661791105808
11,27,0,0.6323977112002039
11,28,0,0.6261334584387521
11,29,0,0.61739814297001
11,30,0,0.6062262390933465
11,31,0,0.5926618372094054
11,32,0,0.5767584698154371
11,33,0,0.5585789002369879
11,34,0,0.5381948749297287
11,35,0,0.5156868403289722
11,36,0,0.4911436253643443
11,37,0,0.46466209089258215
11,38,0,0.4363467474319837
11,39,0,0.40630934270713776
11,40,0,0.3746684206317084
11,41,0,0.3415488534697652
11,42,0,0.3070813490220055
11,43,0,0.2714019347817794
11,44,0,0.23465142109671924
11,45,0,0.19697484545462743
11,46,0,0.1585209000867732
11,47,0,0.11944134514758689
11,48,0,0.07989040978666338
11,49,0,0.040024183476768074
11,50,0,7.80619248745468e-17
12,0,0,0.0
12,1,0,0.04298306842355027
12,2,0,0.08579650231312885
12,3,0,0.12827133660477094
12,4,0,0.17023994253243346
12,5,0,0.2115366891821521
12,6,0,0.25199859716158934
12,7,0,0.2914659818052378
12,8,0,0.32978308337684187
12,9,0,0.36679868178191694
12,10,0,0.4023666933643766
12,11,0,0.4363467474319836
12,12,0,0.4686047402353432
12,13,0,0.4990133642141358
12,14,0,0.5274526104218956
12,15,0,0.5538102421464964
12,16,0,0.5779822378571778
12,17,0,0.5998732017300042
12,18,0,0.6193967401315994
12,19,0,0.6364758025753486
12,20,0,0.6510429858044681
12,21,0,0.6630407998018651
12,22,0,0.6724218946769719
12,23,0,0.6791492475341312
12,24,0,0.6831963085850505
12,25,0,0.6845471059286886
12,26,0,0.6831963085850505
12,27,0,0.6791492475341311
12,28,0,0.6724218946769719
12,29,0,0.6630407998018651
12,30,0,0.6510429858044681
12,31,0,0.6364758025753486
12,32,0,0.6193967401315993
12,33,0,0.599873201730004
12,34,0,0.5779822378571777
12,35,0,0.5538102421464964
12,36,0,0.5274526104218956
12,37,0,0.49901336421413567
12,38,0,0.4686047402353434
12,39,0,0.4363467474319837
12,40,0,0.40236669336437664
12,41,0,0.36679868178191694
12,42,0,0.32978308337684203
12,43,0,0.2914659818052379
12,44,0,0.25199859716158945
12,45,0,0.21153668918215215
12,46,0,0.1702399425324335
12,47,0,0.1282713366047709
12,48,0,0.08579650231312905
12,49,0,0.042983068423550416
12,50,0,8.383284221411526e-17
13,0,0,0.0
13,1,0,0.045772318836360903
13,2,0,0.09136399524165806
13,3,0,0.1365950996979754
13,4,0,0.1812871257001499
13,5,0,0.22526369423939546
13,6,0,0.2683512498906708
13,7,0,0.31037974575665206
13,8,0,0.35118331456514945
13,9,0,0.3906009232714533
13,10,0,0.42847700858219223
13,11,0,0.4646620908925822
13,12,0,0.4990133642141358
13,13,0,0.5313952597646567
13,14,0,0.5616799809962879
13,15,0,0.5897480079501013
13,16,0,0.6154885689467717
13,17,0,0.6388000777517894
13,18,0,0.6595905344899158
13,19,0,0.677777888726662
13,20,0,0.6932903632838674
13,21,0,0.7060667375114301
13,22,0,0.7160565888972441
13,23,0,0.7232204920618186
13,24,0,0.727530174352239
13,25,0,0.7289686274214116
13,26,0,0.727530174352239
13,27,0,0.7232204920618186
13,28,0,0.7160565888972441
13,29,0,0.7060667375114302
13,30,0,0.6932903632838675
13,31,0,0.677777888726662
13,32,0,0.6595905344899158
13,33,0,0.6388000777517893
13,34,0,0.6154885689467717
13,35,0,0.5897480079501013
13,36,0,0.5616799809962879
13,37,0,0.5313952597646566
13,38,0,0.49901336421413595
13,39,0,0.46466209089258237
13,40,0,0.42847700858219234
13,41,0,0.3906009232714533
13,42,0,0.3511833145651496
13,43,0,0.31037974575665217
13,44,0,0.26835124989067094
13,45,0,0.22526369423939555
13,46,0,0.18128712570014993
13,47,0,0.13659509969797537
13,48,0,0.09136399524165827
13,49,0,0.045772318836361056
13,50,0,8.927290962504712e-17
14,0,0,0.0
14,1,0,0.048380926818107774
14,2,0,0.09657091622120746
14,3,0,0.14437978433703696
14,4,0,0.1916188514049374
14,5,0,0.23810168640866855
14,6,0,0.28364484283445807
14,7,0,0.3280685826505824
14,8,0,0.37119758565126343
14,9,0,0.4128616413654247
14,10,0,0.4528963207996589
14,11,0,0.4911436253643443
14,12,0,0.5274526104218956
14,13,0,0.5616799809962879
14,14,0,0.5936906572928623
14,15,0,0.6233583077965632
14,16,0,0.6505658478447126
14,17,0,0.6752059017066834
14,18,0,0.697181226346852
14,19,0,0.7164050951984344
14,20,0,0.732801640433624
14,21,0,0.7463061523792464
14,22,0,0.7568653348962766
14,23,0,0.7644375157153519
14,24,0,0.7689928108981795
14,25,0,0.7705132427757893
14,26,0,0.7689928108981795
14,27,0,0.7644375157153519
14,28,0,0.7568653348962766
14,29,0,0.7463061523792464
14,30,0,0.7328016404336241
14,31,0,0.7164050951984344
14,32,0,0.6971812263468519
14,33,0,0.6752059017066833
14,34,0,0.6505658478447126
14,35,0,0.6233583077965632
14,36,0,0.5936906572928623
14,37,0,0.5616799809962879
14,38,0,0.5274526104218957
14,39,0,0.49114362536434447
14,40,0,0.45289632079965897
14,41,0,0.4128616413654247
14,42,0,0.37119758565126365
14,43,0,0.3280685826505826
14,44,0,0.28364484283445823
14,45,0,0.23810168640866863
14,46,0,0.19161885140493742
14,47,0,0.14437978433703694
14,48,0,0.09657091622120768
14,49,0,0.04838092681810793
14,50,0,9.436065764660177e-17
15,0,0,0.0
15,1,0,0.050798597384846544
15,2,0,0.10139671591348672
15,3,0,0.15159466792816942
15,4,0,0.20119434504555564
15,5,0,0.24999999999999997
15,6,0,0.2978190191685801
15,7,0,0.34446268272906955
15,8,0,0.3897469094508577
15,9,0,0.43349298317946905
15,10,0,0.4755282581475768
15,11,0,0.5156868403289722
15,12,0,0.5538102421464964
15,13,0,0.5897480079501013
15,14,0,0.6233583077965632
15,15,0,0.6545084971874737
15,16,0,0.6830756405564747
15,17,0,0.7089469964397753
15,18,0,0.732020462415202
15,19,0,0.7522049780538138
15,20,0,0.7694208842938134
15,21,0,0.7836002378184705
15,22,0,0.794687079197354
15,23,0,0.8026376537326376
15,24,0,0.8074205841389022
15,25,0,0.8090169943749475
15,26,0,0.8074205841389022
15,27,0,0.8026376537326375
15,28,0,0.794687079197354
15,29,0,0.7836002378184707
15,30,0,0.7694208842938134
15,31,0,0.7522049780538138
15,32,0,0.7320204624152019
15,33,0,0.7089469964397752
15,34,0,0.6830756405564747
15,35,0,0.6545084971874737
15,36,0,0.6233583077965632
15,37,0,0.5897480079501012
15,38,0,0.5538102421464967
15,39,0,0.5156868403289724
15,40,0,0.4755282581475769
15,41,0,0.43349298317946905
15,42,0,0.38974690945085794
15,43,0,0.34446268272906966
15,44,0,0.2978190191685803
15,45,0,0.25000000000000006
15,46,0,0.20119434504555567
15,47,0,0.1515946679281694
15,48,0,0.10139671591348694
15,49,0,0.05079859738484671
15,50,0,9.907600726170916e-17
16,0,0,0.0
16,1,0,0.05301578909537893
16,2,0,0.10582234909180854
16,3,0,0.15821127662200532
16,4,0,0.20997581652323205
16,5,0,0.2609116778054672
16,6,0,0.31081783989461137
16,7,0,0.35949734596885546
16,8,0,0.40675808025727517
16,9,0,0.4524135262330098
16,10,0,0.4962835027087824
16,11,0,0.5381948749297288
16,12,0,0.5779822378571778
16,13,0,0.6154885689467717
16,14,0,0.6505658478447126
16,15,0,0.6830756405564747
16,16,0,0.7128896457825363
16,17,0,0.7398902012649935
16,18,0,0.7639707481467373
16,19,0,0.7850362515105809
16,20,0,0.8030035754386604
16,21,0,0.8178018111119211
16,22,0,0.8293725566548314
16,23,0,0.8376701476209044
16,24,0,0.8426618372094055
16,25,0,0.8443279255020151
16,26,0,0.8426618372094055
16,27,0,0.8376701476209043
16,28,0,0.8293725566548314
16,29,0,0.8178018111119212
16,30,0,0.8030035754386605
16,31,0,0.7850362515105809
16,32,0,0.7639707481467372
16,33,0,0.7398902012649933
16,34,0,0.7128896457825362
16,35,0,0.6830756405564747
16,36,0,0.6505658478447126
16,37,0,0.6154885689467716
16,38,0,0.5779822378571781
16,39,0,0.5381948749297291
16,40,0,0.49628350270878246
16,41,0,0.4524135262330098
16,42,0,0.4067580802572754
16,43,0,0.35949734596885563
16,44,0,0.31081783989461154
16,45,0,0.2609116778054673
16,46,0,0.20997581652323208
16,47,0,0.15821127662200532
16,48,0,0.10582234909180878
16,49,0,0.0530157890953791
16,50,0,1.0340034913967676e-16
17,0,0,0.0
17,1,0,0.05502375170696199
17,2,0,0.10983034980389761
17,3,0,0.16420349768687115
17,4,0,0.21792860938191697
17,5,0,0.2707936564178435
17,6,0,0.3225900046057425
17,7,0,0.3731132374228171
17,8,0,0.42216396275100765
17,9,0,0.4695485997865886
17,10,0,0.5150801430151619
17,11,0,0.558578900236988
17,12,0,0.5998732017300042
17,13,0,0.6388000777517894
17,14,0,0.6752059017066834
17,15,0,0.7089469964397753
17,16,0,0.7398902012649935
17,17,0,0.7679133974894985
17,18,0,0.7929059903603725
17,19,0,0.8147693455315839
17,20,0,0.8334171783286888
17,21,0,0.8487758942750214
17,22,0,0.8607848795354714
17,23,0,0.8693967401315995
17,24,0,0.8745774889840174
17,25,0,0.8763066800438637
17,26,0,0.8745774889840174
17,27,0,0.8693967401315995
17,28,0,0.8607848795354714
17,29,0,0.8487758942750215
17,30,0,0.8334171783286889
17,31,0,0.8147693455315839
17,32,0,0.7929059903603723
17,33,0,0.7679133974894983
17,34,0,0.7398902012649934
17,35,0,0.7089469964397753
17,36,0,0.6752059017066834
17,37,0,0.6388000777517893
17,38,0,0.5998732017300044
17,39,0,0.5585789002369882
17,40,0,0.515080143015162
17,41,0,0.4695485997865886
17,42,0,0.42216396275100787
17,43,0,0.37311323742281727
17,44,0,0.3225900046057427
17,45,0,0.27079365641784353
17,46,0,0.217928609381917
17,47,0,0.16420349768687112
17,48,0,0.10983034980389786
17,49,0,0.05502375170696217
17,50,0,1.0731661707871615e-16
18,0,0,0.0
18,1,0,0.05681456070851866
18,2,0,0.11340490030202462
18,3,0,0.16954768256380914
18,4,0,0.22502133758148254
18,5,0,0.2796069361821922
18,6,0,0.33308905394604904
18,7,0,0.3852566213878947
18,8,0,0.43590375695213046
18,9,0,0.4848305795331597
18,10,0,0.5318439973147941
18,11,0,0.5767584698154371
18,12,0,0.6193967401315994
18,13,0,0.6595905344899158
18,14,0,0.697181226346852
18,15,0,0.732020462415202
18,16,0,0.7639707481467373
18,17,0,0.7929059903603725
18,18,0,0.818711994874345
18,19,0,0.8412869171784801
18,20,0,0.8605416643679447
18,21,0,0.8764002467522389
18,22,0,0.8888000777517893
18,23,0,0.8976922208985845
18,24,0,0.9030415829660575
18,25,0,0.9048270524660196
18,26,0,0.9030415829660575
18,27,0,0.8976922208985844
18,28,0,0.8888000777517893
18,29,0,0.876400246752239
18,30,0,0.8605416643679448
18,31,0,0.8412869171784801
18,32,0,0.8187119948743449
18,33,0,0.7929059903603722
18,34,0,0.7639707481467372
18,35,0,0.732020462415202
18,36,0,0.697181226346852
